ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,liczba_zdających_polski,mean_polski,std_dev_polski,median_polski,mode_polski,liczba_zdających_matematyka,mean_matematyka,std_dev_matematyka,median_matematyka,mode_matematyka,liczba_zdających_angielski,mean_angielski,std_dev_angielski,median_angielski,mode_angielski
7,Mazowieckie,Ostrowski,Wąsewo,Gmina wiejska,1416102,69827,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W RZĄŚNIKU WŁOŚCIAŃSKIM,Rząśnik Włościański,30,11,70.18181818,10.24977323,71.0,71.0,11,42.36363636,30.61868926,43.0,3.0,11.0,72.54545455,17.61901677,75.0,91.0
7,Mazowieckie,Ostrowski,Wąsewo,Gmina wiejska,1416102,91573,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W TRYNOSACH-OSIEDLE,Trynosy-Osiedle,14,1,,,,,1,,,,,1.0,,,,
7,Mazowieckie,Ostrowski,Zaręby Kościelne,Gmina wiejska,1416112,90181,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IMIENIA JANA PAWŁA II W ZARĘBACH KOŚCIELNYCH,Zaręby Kościelne,ul. Farna 20,33,65.06060606,18.22575499,69.0,71.0,33,40.72727273,25.34880635,30.0,27.0,33.0,67.6969697,27.98753494,76.0,51.0
7,Mazowieckie,Ostrołęcki,Baranowo,Gmina wiejska,1415012,107596,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ALEKSANDRA KOPCIA W ZAWADACH,Zawady,51,4,,,,,4,,,,,4.0,,,,
7,Mazowieckie,Ostrołęcki,Baranowo,Gmina wiejska,1415012,107594,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM . JANA PAWŁA II W BARANOWIE,Baranowo,ul. Niepodległości 27,37,63.83783784,17.4131257,67.0,84.0,37,38.89189189,26.97324378,27.0,20.0,37.0,63.08108108,28.50261096,64.0,42.0
7,Mazowieckie,Ostrołęcki,Baranowo,Gmina wiejska,1415012,106701,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W JASTRZĄBCE,Jastrząbka,33,5,36.2,8.541662602,40.0,44.0,5,24.4,24.32776192,13.0,13.0,5.0,24.4,4.409081537,24.0,
7,Mazowieckie,Ostrołęcki,Baranowo,Gmina wiejska,1415012,106702,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W WOLI BŁĘDOWSKIEJ,Wola Błędowska,13,8,43.0,23.88514182,41.0,,8,34.625,20.46910782,30.0,27.0,8.0,41.0,27.23508766,32.5,16.0
7,Mazowieckie,Ostrołęcki,Czarnia,Gmina wiejska,1415022,85998,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W CZARNI,Czarnia,42,9,58.0,23.65962337,60.0,56.0,9,37.0,26.50366851,33.0,17.0,9.0,37.77777778,25.42867051,25.0,22.0
7,Mazowieckie,Ostrołęcki,Czarnia,Gmina wiejska,1415022,86198,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. BRATA ZENONA ŻEBROWSKIEGO W SUROWEM,Surowe,194,16,55.0625,26.58116991,57.0,56.0,16,36.0,24.76893215,26.5,20.0,16.0,46.375,31.1686441,42.5,24.0
7,Mazowieckie,Ostrołęcki,Czerwin,Gmina wiejska,1415032,87765,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W CZERWINIE,Czerwin,ul. Piastowska 23A,40,63.125,23.14863657,69.0,62.0,40,41.775,28.56438998,36.5,10.0,40.0,65.25,30.63229505,74.5,95.0
7,Mazowieckie,Ostrołęcki,Czerwin,Gmina wiejska,1415032,87643,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PISKACH,Piski,ul. Juliusza Słowackiego 22,6,57.66666667,14.57928515,60.0,73.0,6,28.66666667,17.82008854,21.5,13.0,6.0,53.0,29.97220935,40.0,
7,Mazowieckie,Ostrołęcki,Goworowo,Gmina wiejska,1415042,50312,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W GOWOROWIE,Goworówek,43a,44,53.77272727,15.95571091,58.0,51.0,44,39.02272727,25.19964704,33.0,20.0,44.0,58.61363636,31.10408911,54.5,93.0
7,Mazowieckie,Ostrołęcki,Goworowo,Gmina wiejska,1415042,38804,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI W KUNINIE,Kunin,22a,14,70.85714286,13.42097049,70.0,67.0,14,28.92857143,22.36535678,23.0,13.0,14.0,69.64285714,27.36422885,76.5,96.0
7,Mazowieckie,Ostrołęcki,Goworowo,Gmina wiejska,1415042,39641,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W PASIEKACH,Pasieki,ul. Szkolna 2,9,57.44444444,16.82003508,51.0,51.0,9,37.77777778,25.72408201,40.0,10.0,9.0,57.88888889,34.72573316,73.0,98.0
7,Mazowieckie,Ostrołęcki,Kadzidło,Gmina wiejska,1415052,43315,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS.JANA TWARDOWSKIEGO W CHUDKU,Chudek,36,21,47.66666667,21.84432657,49.0,24.0,21,38.9047619,28.71187702,30.0,13.0,21.0,50.23809524,31.28198137,42.0,16.0
7,Mazowieckie,Ostrołęcki,Kadzidło,Gmina wiejska,1415052,44150,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JERZEGO POPIEŁUSZKI W WACHU,Wach,96,13,44.76923077,19.43095804,44.0,62.0,13,20.84615385,9.485585452,20.0,17.0,13.0,49.0,30.13303835,45.0,87.0
7,Mazowieckie,Ostrołęcki,Kadzidło,Gmina wiejska,1415052,30257,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZESPOLE PLACÓWEK OŚWIATOWYCH IM. PAPIEŻA JANA PAWŁA II W DYLEWIE,Dylewo,ul. Szkolna 1,9,42.0,20.2429686,47.0,51.0,9,34.77777778,20.600851,33.0,10.0,9.0,44.55555556,31.09166059,36.0,
7,Mazowieckie,Ostrołęcki,Kadzidło,Gmina wiejska,1415052,118543,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI W JAZGARCE,Jazgarka,54,9,58.88888889,13.43663685,60.0,71.0,9,56.66666667,31.68245221,70.0,,9.0,63.22222222,28.68130548,62.0,
7,Mazowieckie,Ostrołęcki,Kadzidło,Gmina wiejska,1415052,23778,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W KADZIDLE,Kadzidło,ul. Kościuszki 13,99,55.08080808,21.0735493,56.0,49.0,99,42.55555556,27.24754543,37.0,27.0,99.0,56.65656566,32.69731451,55.0,98.0
7,Mazowieckie,Ostrołęcki,Lelis,Gmina wiejska,1415062,72355,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OLSZEWCE,Olszewka,24A,4,,,,,4,,,,,3.0,,,,
7,Mazowieckie,Ostrołęcki,Lelis,Gmina wiejska,1415062,91898,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OBIERWI,Obierwia,120A,10,73.9,10.51142236,75.5,84.0,10,51.7,22.43680013,40.0,37.0,10.0,70.3,21.83597948,65.5,44.0
7,Mazowieckie,Ostrołęcki,Lelis,Gmina wiejska,1415062,72352,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NASIADKACH,Nasiadki,37,10,52.4,24.75560543,58.5,,10,26.6,18.70935595,23.5,10.0,10.0,61.0,29.3257566,64.5,
7,Mazowieckie,Ostrołęcki,Lelis,Gmina wiejska,1415062,72349,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DĄBRÓWCE,Dąbrówka,55,17,65.58823529,17.64372518,62.0,62.0,17,44.88235294,31.01590171,40.0,20.0,17.0,61.94117647,30.05185829,71.0,73.0
7,Mazowieckie,Ostrołęcki,Lelis,Gmina wiejska,1415062,72351,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W ŁĘGU STAROŚCIŃSKIM,Łęg Starościński,23,10,58.0,13.17573527,54.5,,10,30.7,26.07700136,20.0,10.0,10.0,47.7,23.15188977,41.5,47.0
7,Mazowieckie,Ostrołęcki,Lelis,Gmina wiejska,1415062,91900,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŁĘGU PRZEDMIEJSKIM,Łęg Przedmiejski,80,21,60.9047619,16.87462102,64.0,60.0,21,38.66666667,22.49514939,40.0,13.0,21.0,61.80952381,30.49374494,75.0,93.0
7,Mazowieckie,Ostrołęcki,Lelis,Gmina wiejska,1415062,91896,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZESPOLE SZKÓŁ IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W LELISIE,Lelis,ul. Szkolna 51 A,18,56.38888889,19.98093227,62.0,67.0,18,30.72222222,25.63158979,18.5,13.0,18.0,42.83333333,24.87133558,35.5,25.0
7,Mazowieckie,Ostrołęcki,Lelis,Gmina wiejska,1415062,72348,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BIAŁOBIELI,Białobiel,ul. Szkolna 1,19,66.73684211,17.69282372,73.0,47.0,19,56.0,29.5421198,57.0,17.0,19.0,69.68421053,32.15922988,89.0,98.0
7,Mazowieckie,Ostrołęcki,Myszyniec,Obszar wiejski,1415085,104135,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. BRATA ZENONA ŻEBROWSKIEGO W WYKROCIE,Wykrot,21c,19,71.42105263,13.41764663,73.0,78.0,19,46.10526316,24.19198375,40.0,23.0,19.0,68.36842105,30.61167738,80.0,36.0
7,Mazowieckie,Ostrołęcki,Myszyniec,Obszar wiejski,1415085,74080,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W WYDMUSACH,Wydmusy,117K,3,,,,,3,,,,,3.0,,,,
7,Mazowieckie,Ostrołęcki,Myszyniec,Obszar wiejski,1415085,74083,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W ZALESIU,Zalesie,36A,4,,,,,4,,,,,4.0,,,,
7,Mazowieckie,Ostrołęcki,Myszyniec,Obszar wiejski,1415085,109090,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. KARD. STEFANA WYSZYŃSKIEGO W WOLKOWYCH,Wolkowe,1,7,77.14285714,9.672177646,80.0,73.0,7,58.42857143,27.53624698,63.0,90.0,7.0,75.85714286,22.69945608,84.0,
7,Mazowieckie,Ostrołęcki,Myszyniec,Miasto,1415084,104125,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. KAZIMIERZA STEFANOWICZA W MYSZYŃCU,Myszyniec,ul. Dzieci Polskich 1,64,66.75,15.71623365,67.0,60.0,64,44.4375,25.23506675,43.0,20.0,63.0,50.76190476,28.82939102,45.0,13.0
7,Mazowieckie,Ostrołęcki,Myszyniec,Obszar wiejski,1415085,74076,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W KRYSIAKACH,Krysiaki,29,9,63.55555556,15.06365096,71.0,73.0,9,27.33333333,20.94437076,27.0,3.0,9.0,40.0,21.01851036,35.0,
7,Mazowieckie,Ostrołęcki,Myszyniec,Obszar wiejski,1415085,74078,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W OLSZYNACH,Olszyny,34A,4,,,,,4,,,,,4.0,,,,
7,Mazowieckie,Ostrołęcki,Myszyniec,Obszar wiejski,1415085,119714,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W BIAŁUSNYM LASKU,Białusny Lasek,19,3,,,,,3,,,,,3.0,,,,
7,Mazowieckie,Ostrołęcki,Olszewo-Borki,Gmina wiejska,1415092,89281,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NOWEJ WSI,Nowa Wieś,ul. Szkolna 1A,22,63.77272727,12.97876524,65.5,47.0,22,40.45454545,27.48508236,33.5,13.0,22.0,58.27272727,31.44574233,52.0,15.0
7,Mazowieckie,Ostrołęcki,Olszewo-Borki,Gmina wiejska,1415092,69173,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W ANTONIACH,Antonie,ul. Szkolna 6,18,56.38888889,20.0142696,62.0,62.0,18,30.38888889,17.78619592,27.0,13.0,18.0,58.16666667,36.29546957,54.5,98.0
7,Mazowieckie,Ostrołęcki,Olszewo-Borki,Gmina wiejska,1415092,69171,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GRABÓWKU,Grabówek,20,5,58.2,5.946427499,60.0,,5,52.6,28.60489469,63.0,,5.0,30.0,18.44993225,24.0,13.0
7,Mazowieckie,Ostrołęcki,Olszewo-Borki,Gmina wiejska,1415092,81228,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BRONIEWSKIEGO W OLSZEWIE-BORKACH,Olszewo-Borki,ul. Władysława Broniewskiego 17,56,57.89285714,17.40451355,58.0,49.0,56,50.33928571,26.32440257,48.5,60.0,56.0,70.01785714,28.46519872,79.0,78.0
7,Mazowieckie,Ostrołęcki,Olszewo-Borki,Gmina wiejska,1415092,69176,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PRZYSTANI,Przystań,33,2,,,,,2,,,,,2.0,,,,
7,Mazowieckie,Ostrołęcki,Rzekuń,Gmina wiejska,1415102,107679,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA,Ołdaki,8A,15,58.33333333,8.038794824,60.0,62.0,15,49.8,25.76871488,50.0,57.0,15.0,60.53333333,23.49430191,64.0,75.0
7,Mazowieckie,Ostrołęcki,Rzekuń,Gmina wiejska,1415102,90363,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. GEN. J. BEMA,Rzekuń,ul. Nowa 7,50,67.34,17.84445012,72.0,76.0,50,47.38,29.47058873,43.0,27.0,50.0,67.42,29.62099931,76.5,96.0
7,Mazowieckie,Ostrołęcki,Rzekuń,Gmina wiejska,1415102,81389,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO,Borawe,107,8,65.875,14.1901154,69.0,69.0,8,36.875,27.12672806,33.0,3.0,8.0,71.5,30.19933774,84.5,
7,Mazowieckie,Ostrołęcki,Rzekuń,Gmina wiejska,1415102,90362,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIECZYSŁAWA CZYCHOWSKIEGO,Dzbenin,6A,14,72.28571429,12.82535754,79.0,82.0,14,40.07142857,24.40569104,37.0,60.0,14.0,68.5,28.96734615,81.0,96.0
7,Mazowieckie,Ostrołęcki,Rzekuń,Gmina wiejska,1415102,81390,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KSIĘDZA ANTONIEGO PĘKSY,Laskowiec,ul. Długa 90,10,67.8,16.63610531,72.0,80.0,10,65.9,18.80132974,66.5,63.0,10.0,95.7,4.450842617,97.0,98.0
7,Mazowieckie,Ostrołęcki,Rzekuń,Gmina wiejska,1415102,124721,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 W LASKOWCU,Laskowiec,ul. Mazurska 28,6,20.66666667,13.62187783,15.5,,6,21.66666667,6.289320755,25.0,27.0,4.0,,,,
7,Mazowieckie,Ostrołęcki,Troszyn,Gmina wiejska,1415112,5008,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KLECZKOWIE,Kleczkowo,ul. Bielawska 2,8,47.5,13.10534242,45.5,,8,26.25,17.68297204,20.0,10.0,8.0,26.625,10.83902094,24.5,16.0
